,id,track_name,size_bytes,ver,prime_genre,ipadSc_urls.num,price
6033,1109043621,Baby Beat - Fetal Heartbeat Monitor,16805888,1,Lifestyle,0,4.99
6036,1109489005,ASA's Sailing Challenge,276637696,1,Education,4,3.99
6037,1109545844,Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full),1642020864,1,Games,5,6.99
6039,1109674878,放置江湖: 大侠的成长之路（高自由度的武侠体验）,89223168,1,Games,4,0.99
6043,1109830748,Pewdiebot,76777472,1,Games,4,0.99
6049,1110376793,voi,20856832,1,Games,5,0.99
6050,1110429957,Jamie Oliver's Ultimate Recipes,49263616,3,Food & Drink,5,6.99
6051,1110447884,Shadow Wolf Mysteries: Curse of Wolfhill (Full),997129216,1,Games,5,6.99
6053,1110512888,DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC,115707904,1,Reference,3,0.99
6054,1110631870,"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",69188608,1,Games,5,0.99
6055,1110639444,LightX,53415936,2,Photo & Video,0,1.99
6058,1111311076,Open Sorcery,18822144,1,Games,1,2.99
6059,1111420122,Hear My Baby - Baby Heartbeat Monitor App,17641472,1,Medical,0,3.99
6061,1111486949,PROmoji,59741184,2,Utilities,0,1.99
6063,1111504185,Stephen Hawking's Pocket Universe,159013888,1,Education,0,4.99
6064,1111504254,Simplissime: The easiest cooking app in the world,115209216,1,Food & Drink,5,2.99
6065,1111617387,Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide,27025408,1,Reference,4,1.99
6067,1111873503,Gymoji,60990464,1,Entertainment,0,0.99
6069,1111957680,CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,24840192,1,Entertainment,4,1.99
6072,1112068171,My Town : Dance School,346255360,1,Entertainment,5,2.99
6076,1112156258,Comblosion,21171200,1,Games,5,1.99
6078,1112208725,PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT,11141120,1,Entertainment,4,1.99
6082,1112433234,Timelines - Time Tracking,10715136,1,Productivity,0,7.99
6086,1112532917,Perchang,315626496,2,Games,5,1.99
6087,1112540727,Tiki Taka World Soccer,135481344,1,Games,5,2.99
6088,1112551222,Wars Of Warlords : Mini Game With Worldwide Multiplayer,132612096,1,Games,5,0.99
6089,1112581194,Mods for Minecraft PC Edition - Mod Installer Pocket Guide,18440192,1,Utilities,4,1.99
6090,1112690545,GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,218911744,1,Education,5,2.99
6091,1112701216,VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,12445696,1,Entertainment,3,1.99
6093,1112851561,iSNOB 小众精品爱好者的私藏Top 10,27131904,1,Lifestyle,0,0.99
6095,1112861301,Snot & Fluff - A Space Adventure,294865920,1,Book,5,2.99
6098,1113205946,ZuumSpeed Customizable Speedometer + HUD,23527424,2,Navigation,0,0.99
6104,1113603774,Papa's Taco Mia HD,62189568,1,Games,5,2.99
6105,1113736426,RollerCoaster Tycoon® Classic,424826880,1,Games,5,5.99
6109,1113923256,まんが一本道〆,185382912,1,Games,5,4.99
6111,1113943452,Soccer Sumos - Multiplayer party game!,68797440,1,Games,5,0.99
6113,1114046971,Lucky Block Mod for Minecraft PC Edition - Pocket Guide,11767808,1,Games,5,1.99
6115,1114127463,Reigns,128684032,1,Games,5,2.99
6116,1114130722,2-bit Cowboy Rides Again,29696000,1,Games,5,1.99
6117,1114170869,Day of the Tentacle Remastered,2779450368,1,Games,5,4.99
6118,1114234507,StephMoji by Steph Curry,66413568,1,Utilities,0,1.99
6121,1114284578,ポケット戦国 -戦略と戦術で歴史を作れ！-【本格派 戦国シミュレーション】,150763520,1,Games,0,7.99
6123,1114312105,Consultant Aide,27880448,1,Business,5,7.99
6125,1114483079,Pokedex for Pokemon Go,20184064,2,Entertainment,3,0.99
6126,1114493266,Crusader Kings: Chronicles,111983616,1,Games,5,4.99
6127,1114594263,Heroes of Loot 2,63109120,1,Games,5,3.99
6128,1114606759,Crap! I'm Broke: Out of Pocket,46360576,1,Games,5,1.99
6133,1114748413,iOAK,3393536,1,Education,4,1.99
6135,1114811228,New Star Soccer G-Story,82401280,1,Games,5,0.99
6136,1114886979,Toca Life: Vacation,300401664,1,Education,5,2.99
6139,1114921009,NBA 2K17,2950687744,1,Games,5,7.99
6140,1115010672,kubic,334576640,1,Games,5,1.99
6141,1115022026,The Secret To Money,25714688,1,Lifestyle,5,4.99
6145,1115111967,Collageable PRO - Photo Collage,69005312,1,Photo & Video,0,1.99
6150,1115415865,Skyscrapers by Tinybop,208843776,1,Education,5,2.99
6151,1115633942,Quell Zen+,98282496,1,Games,5,2.99
6152,1115647211,IllumiMoji,20946944,1,Reference,4,0.99
6153,1115681877,TRANSPORT MODS for MINECRAFT Pc EDITION,32416768,1,Navigation,2,1.99
6155,1115848946,DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,27295744,1,Reference,4,1.99
6157,1115978213,微火车票-查机票订酒店春运特价随行,48801792,2,Travel,0,0.99
6159,1116025351,Dr. Panda Farm,98934784,1,Education,5,2.99
6160,1116026071,Dr. Panda Hoopa City 2,170365952,1,Education,5,3.99
6166,1116214450,3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE,19122176,1,Utilities,4,1.99
6168,1116249582,Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full),1452132352,1,Games,5,6.99
6169,1116253995,Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),1805248512,1,Games,5,6.99
6170,1116271098,Final Cut: Fade To Black - A Mystery Hidden Object Game (Full),1143723008,1,Games,5,6.99
6172,1116320580,"自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照",9305088,2,Photo & Video,0,0.99
6174,1116483214,天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣,218665984,1,Games,5,0.99
6181,1116564897,多纳餐厅2,104617984,3,Education,5,2.99
6186,1116808304,Nightgate,153664512,1,Games,5,4.99
6190,1116882930,Change My Location,975872,1,Utilities,2,0.99
6192,1116902833,Jazza's Arty Games,314591232,2,Games,5,2.99
6193,1116910957,Agatha Christie - The ABC Murders (FULL),1104092160,1,Games,5,6.99
6197,1117166919,RunGunJumpGun,291038208,1,Games,5,2.99
6200,1117405948,The Game of Life,305483776,1,Games,5,2.99
6201,1117482308,Bob the Builder™: Build City,230901760,1,Games,5,2.99
6202,1117580704,ANSELFIE - emojis by Ansel,53998592,1,Utilities,0,2.99
6212,1117998129,Human Anatomy Atlas 2017 - Complete 3D Human Body,979960832,20,Medical,5,24.99
6213,1118012993,Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,30298112,1,Utilities,5,1.99
6214,1118046725,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),11083776,1,Entertainment,4,1.99
6215,1118072618,KORG iWAVESTATION,75792384,1,Music,5,29.99
6216,1118082679,Oh...Sir! The Insult Simulator,190519296,4,Games,5,1.99
6220,1118398079,Agricola All Creatures Big and Small,160331776,1,Games,5,4.99
6223,1118441024,Bloons Supermonkey 2,208455680,1,Games,5,0.99
6224,1118494466,Gabbymoji,9691136,1,Entertainment,4,1.99
6226,1118676232,Super City: Special Edition,65575936,1,Games,4,4.99
6235,1119002115,Pea – The Premature Ejaculation App,34085888,2,Health & Fitness,0,3.99
6242,1119104329,Pango Build City,125467648,1,Games,5,2.99
6243,1119107230,面倒だがトリあえずキーボード ～ さわりたくなるキーボード,87080960,1,Utilities,0,0.99
6245,1119132775,Moasure - the smart tape measure,58884096,1,Utilities,0,2.99
6246,1119200610,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,164000768,2,Games,5,3.99
6251,1119424086,Dumb Ways JR Madcap's Plane,110077952,1,Education,5,1.99
6252,1119482395,Toca Hair Salon 3,129079296,1,Education,5,2.99
6253,1119514051,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",70203392,2,News,5,2.99
6255,1119644926,Out There Chronicles - Ep. 1,108594176,1,Games,5,1.99
6256,1119713595,Primordia,1537772544,1,Games,5,4.99
6261,1120181386,Rubek,85164032,1,Games,5,1.99
6263,1120339123,Haunted Hotel: The X (Full),1153353728,1,Games,5,6.99
6267,1120547622,Shopkins: Shoppie Dash!,192231424,1,Games,5,3.99
6269,1120574666,航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,114208768,1,Games,5,0.99
6270,1120674971,JOEMOJI Keyboard,29841408,1,Entertainment,0,0.99
6272,1120838254,Octonauts,513771520,1,Education,5,3.99
6273,1120861209,Road Not Taken,274795520,1,Games,3,4.99
6281,1121425007,Vampire Legends: Untold Story of Elizabeth (Full),1031653376,1,Games,5,6.99
6282,1121463708,Moji Maker™,159161344,2,Entertainment,5,1.99
6283,1121484538,Station Manager,213410816,1,Games,5,4.99
6286,1121659254,江湖风云录-超自由武侠剧情角色扮演手游,49652736,4,Games,5,0.99
6289,1121782467,Samorost 3,1329823744,1,Games,5,4.99
6293,1121944763,Special Version - Explain Everything™ Whiteboard,152740864,1,Education,5,15.99
6294,1121963448,Flood of Light,578062336,2,Games,5,1.99
6299,1122191886,MackMoji by Christy Mack,11546624,1,Entertainment,4,1.99
6300,1122211704,"Please, Don't Touch Anything 3D",468603904,1,Games,5,5.99
6301,1122212503,Grim Tales: The Heir - A Mystery Hidden Object Game (Full),984101888,1,Games,5,6.99
6312,1122904897,ShadeMoji by The Shade Room,81028096,1,Entertainment,0,0.99
6318,1123300756,"Dr. Decks for ""Clash Royale""",70156288,4,Games,3,0.99
6326,1123499004,"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",46567424,2,Social Networking,0,0.99
6328,1123510087,Lost Fishy Ultimate Challenge,102046720,1,Games,5,0.99
6334,1123639492,Dinos Jump - Dinosaur action game for kids,60285952,1,Games,5,2.99
6335,1123652342,Jurassic GO - Dinosaur Snap Adventures,331335680,1,Games,5,3.99
6343,1123991807,Hero Siege: Pocket Edition,282289152,1,Games,4,9.99
6346,1124123246,SnapType Pro,33778688,4,Education,4,4.99
6348,1124143528,Mystery of the Ancients: Mud Water Creek (Full),1145312256,1,Games,5,6.99
6349,1124221308,Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),771726336,1,Games,5,6.99
6352,1124344384,My Town : Beauty Spa Saloon,296504320,1,Entertainment,5,2.99
6353,1124344855,Blitz Survival Games - Multiplayer Pixel Master Mini Games,180251648,2,Games,3,0.99
6357,1124453989,Bulb Boy,587630592,1,Games,5,2.99
6358,1124467250,烈焰王座HD - 卡牌与挂机结合的养成放置游戏,68639744,1,Games,5,0.99
6366,1124845146,WeDJ for iPad,29427712,1,Music,3,4.99
6374,1125534178,"BeCasso – Watercolor & Oil Paintings, Comic Effect",77242368,1,Photo & Video,5,1.99
6380,1126101226,Archangel Michael Guidance - Doreen Virtue,116185088,1,Lifestyle,5,3.99
6381,1126166674,Robbiemoji by Robbie Williams,10221568,1,Entertainment,1,1.99
6384,1126212440,Nanuleu,131196928,2,Games,5,2.99
6390,1126403961,Peppa Pig: Sports Day,262830080,1,Entertainment,5,2.99
6392,1126517945,Space by Tinybop,332977152,1,Education,5,2.99
6393,1126531257,Me by Tinybop,192496640,1,Education,5,2.99
6400,1126845799,Mini Synthesizer,49390592,1,Music,5,4.99
6401,1126845803,Mini Synthesizer for iPhone,56054784,1,Music,0,2.99
6403,1126935885,Sorcery! 4,464706560,1,Games,5,4.99
6409,1127440445,A Busy Day for Elmo: Sesame Street Video Calls,235222016,1,Games,5,0.99
6410,1127454806,Superkick Party,30906368,1,Games,2,1.99
6418,1128033152,"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",4485120,1,Music,5,0.99
6421,1128233478,Super Powerboy,1115999232,1,Games,5,1.99
6423,1128311260,The EO Bar,41403392,1,Health & Fitness,5,6.99
6424,1128326130,Pocket Arcade Story,189608960,1,Games,5,4.99
6431,1128940693,Atomic Super Lander,222874624,1,Games,5,2.99
6437,1129404572,The Curio Society: New Order HD (Full) - Adventure,1364120576,1,Games,5,6.99
6439,1129648611,逆战仙魔 大圣萌仙全民跨服千人即时PK,146436096,1,Games,5,0.99
6441,1129690785,Arthur's Adventures-Road of Glory:Pocket Edition,140864512,1,Games,0,0.99
6443,1129722364,スーパーストリートファイターIV パチスロエディション,2002585600,1,Games,0,14.99
6445,1129778673,Bangers Unlimited 2,242437120,1,Games,5,3.99
6452,1130398188,Addictive Pro,43658240,1,Music,1,19.99
6454,1130542083,WiFox,3180544,1,Travel,1,1.99
6461,1130770356,Geekbench 4,92825600,4,Utilities,3,0.99
6465,1130852386,PPTAN,165874688,1,Games,5,0.99
6467,1130901077,F1 2016,2532376576,1,Games,5,4.99
6472,1131203082,FoodSpect - Restaurant Inspections,11452416,1,Food & Drink,0,0.99
6474,1131232060,Dead Shell: Roguelike RPG,92187648,1,Games,5,2.99
6476,1131251130,Montessori Nature,199166976,1,Games,5,2.99
6479,1131388981,Paperback: The Game,55676928,1,Games,3,3.99
6481,1131536464,Open House London 2016,7297024,1,Travel,5,3.99
6482,1131590898,LUMINES PUZZLE & MUSIC,114325504,2,Games,5,2.99
6483,1131701133,Never Hillary Clinton,58260480,1,Games,4,0.99
6484,1131708443,Automatic Call Recorder™ Pro Calls Made with app,16818176,1,Productivity,4,4.99
6489,1132214105,Sago Mini Planes,106796032,1,Education,5,2.99
6491,1132255154,MyFantasyLeague Manager 2016 by RotoWire,23758848,1,Sports,5,2.99
6497,1132473553,Funny Face Pro - 2000+ Stickers Pics Photos Editor,306835456,1,Photo & Video,3,1.99
6499,1132515131,Samurai of Hyuga Book 2,73325568,1,Games,5,5.99
6500,1132517788,The Complete Fairytale Play Theater,464015360,1,Education,5,4.99
6502,1132539563,Linia,87257088,1,Games,5,1.99
6503,1132542642,Eric Carle’s Brown Bear Animal Parade,95812608,1,Education,5,1.99
6504,1132630378,Artie's Magic Pencil,295772160,2,Education,5,2.99
6509,1132774393,Light+ AnalogCam,47337472,1,Photo & Video,0,0.99
6511,1132842255,Beach Volleyball 2016,372767744,1,Games,5,0.99
6512,1132915398,ISLANDS: Non-Places,259855360,1,Games,5,2.99
6513,1132992868,Flowing ~ Meditation & Mindfulness,99457024,1,Health & Fitness,5,1.99
6517,1133092959,式姫４コマ 其之四,54715392,1,Book,0,0.99
6519,1133241575,The Secret Order: The Buried Kingdom HD (Full),1258856448,1,Games,5,6.99
6525,1133737578,Gemini - A Journey of Two Stars,581873664,1,Games,5,0.99
6526,1133744473,Loop & Dot,33594368,1,Games,5,0.99
6528,1133848135,Fake GPS Location Spoofer,15209472,1,Entertainment,3,2.99
6529,1133883216,Carbon Warfare,324570112,1,Games,5,2.99
6535,1134126831,PhET Simulations,34964480,1,Education,5,0.99
6537,1134176687,PhelpsMoji by Michael Phelps,35904512,1,Entertainment,0,0.99
6543,1134640800,Echoes of the Past: Wolf Healer HD (Full),909051904,1,Games,5,6.99
6545,1134805859,Isoland,411290624,2,Games,4,0.99
6546,1134835650,Mystery of Fortune 2,114503680,1,Games,5,0.99
6548,1134867821,NOT ALONE - Story of a bird,121761792,1,Games,4,2.99
6550,1134998522,myFitnessSync for Fitbit - Fitbit to Apple Health,5574656,1,Health & Fitness,0,4.99
6553,1135127134,Batman - The Telltale Series,1061347328,1,Games,5,4.99
6554,1135204321,PokeMaps for Pokemon GO (Original),8155136,1,Entertainment,2,2.99
6556,1135283959,PokéCatcher - Cheat for Pokémon GO,11693056,1,Utilities,3,0.99
6565,1135536260,Journey Below,61067264,1,Games,5,2.99
6566,1135564253,Off the Record: The Final Interview (Full),782278656,1,Games,5,6.99
6568,1135596302,Lily - Playful Music Creation,75583488,1,Music,5,1.99
6569,1135638235,SplitMoji,86930432,1,Utilities,0,0.99
6570,1135653604,Archangel Raphael Guidance - Doreen Virtue,113281024,1,Lifestyle,5,4.99
6575,1135811739,Fax from iPhone - send fax app,54827008,1,Business,4,3.99
6576,1135867247,The Orchard by HABA - colors & shapes for children,164418560,1,Games,5,1.99
6577,1135973816,Amaranthine Voyage: The Orb of Purity (Full),817638400,1,Games,5,6.99
6589,1136678843,Dungeon Warfare,202242048,1,Games,5,3.99
6590,1136744871,Party Hard Go,636487680,1,Games,5,6.99
6593,1136936929,Ultimate Savanna Simulator,138456064,1,Games,5,0.99
6594,1136975039,南国物語,418452480,1,Games,0,5.99
6595,1136993233,Apollo Justice Ace Attorney,2424459264,1,Games,5,0.99
6600,1137155107,Tank Battle: 1945,253285376,1,Games,5,1.99
6602,1137231583,KDMOJI,47009792,1,Entertainment,5,1.99
6604,1137320380,GO Gear - Live Maps for Pokémon GO,58569728,1,Utilities,0,3.99
6606,1137419214,Simoji by Simone Biles,37677056,1,Sports,0,0.99
6610,1137591249,Cannon Flight,547368960,1,Games,2,0.99
6611,1137613553,CR7Selfie,86294528,1,Photo & Video,0,1.99
6614,1137689929,Ellen's Emoji Exploji,42780672,1,Entertainment,5,1.99
6622,1138143371,Gridiron 2016 College Football Scores & Schedules,9001984,1,Sports,5,1.99
6625,1138484918,Mr. Robot:1.51exfiltrati0n.ipa,66592768,1,Games,5,2.99
6638,1139254110,Lifeline: Halfway to Infinity,53539840,1,Games,5,2.99
6639,1139338323,She Works HIS Way,38077440,1,Lifestyle,5,2.99
6640,1139377101,Drakomon GO - 3D Monster Battle Game,310630400,1,Games,3,1.99
6642,1139663852,プログレッシブ ロシア語辞典,141969408,1,Reference,5,23.99
6650,1140033685,Gymnastics Girl Jump American Athlete sports PRO,38723584,1,Games,4,2.99
6660,1140419709,The Manga Works,185210880,1,Games,5,4.99
6661,1140451547,Shot Tracer,302747648,5,Sports,5,6.99
6662,1140484774,Infinity Duels,68217856,2,Games,5,0.99
6665,1140513212,Colt Express,762607616,1,Games,5,2.99
6669,1140935852,Tiny Memories - Photo Editor for Baby Pics,42786816,1,Photo & Video,5,4.99
6671,1141037183,Dark Parables: Goldilocks and Fallen Star (Full),1178562560,1,Games,5,6.99
6673,1141096674,ClickTogether,75487232,1,Entertainment,3,0.99
6677,1141253112,戦国乙女2～深淵に輝く気高き将星～,3968637952,1,Games,0,7.99
6678,1141280841,Yogemoji - The Yoga Emoji Keyboard,69150720,1,Health & Fitness,0,0.99
6680,1141308767,"Tinkerblocks – code, create, play",185029632,1,Education,5,1.99
6685,1141588161,HauntedPic,89677824,1,Entertainment,0,0.99
6693,1141895945,Wrestlemoji,7441408,1,Sports,4,0.99
6694,1141983956,Moana: Rhythm Run,238605312,1,Entertainment,5,6.99
6695,1141996024,Flappy Marine,3132416,1,Games,0,0.99
6696,1142016085,Rusty Lake: Roots,100598784,1,Games,5,2.99
6697,1142049503,ANY GIVEN EMOJI,47082496,1,Entertainment,0,1.99
6698,1142198889,Red Dwarf XI : The Game,171978752,1,Games,5,1.99
6701,1142261822,At the Zoo With Grandma and Grandpa,112182272,1,Education,5,2.99
6702,1142281657,PokeVision Live Radar Alert & Notifications for Pokemon Go Gear,44673024,1,Productivity,3,1.99
6705,1142348885,Phantasmat: Behind the Mask (Full),964245504,1,Games,5,6.99
6706,1142366464,Bob Mod,19609600,2,Games,3,1.99
6709,1142443107,パチスロ デビル メイ クライ クロス,3148132352,1,Games,0,11.99
6711,1142546565,Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids,26571776,1,Games,5,2.99
6714,1142657936,Spoofr — GPS & Location Simulator,1210368,1,Games,5,1.99
6715,1142717730,Cadenza: Havana Nights (Full),969881600,1,Games,5,6.99
6717,1142803226,Visionn - Real Time Artistic Photo & Video Effects,25473024,1,Photo & Video,5,1.99
6724,1143689829,Moji Me™,129187840,1,Entertainment,0,0.99
6729,1144133049,STUGGOJI,57677824,1,Utilities,0,0.99
6730,1144154105,Slip Away Mystify,138277888,1,Games,5,2.99
6737,1144458512,Dreamdays Countdown IV: count down to days matter,68038656,4,Utilities,0,0.99
6738,1144650526,REmojis Keyboard,99468288,1,Utilities,4,0.99
6741,1144983743,Putty 3D,19080192,1,Entertainment,4,4.99
6747,1145442827,Bus Simulator PRO 2017,546985984,1,Games,5,3.99
6750,1145485982,Vikings: an Archer's Journey,130727936,1,Games,5,2.99
6755,1145696723,Golfmoji - Golf Emojis and Stickers,52090880,2,Entertainment,5,0.99
6756,1145738671,Eggggg - The Platform Puker,366030848,1,Games,5,2.99
